Company,TypeName,Ram,Weight,TouchScreen,IPS,PPI,Cpu_Brand,SSD,HDD,Flash_Storage,Gpu_brand,OS,Price
HP,Notebook,4,1.95,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Windows,108895
HP,Ultrabook,8,1.43,0,0,157.3505121487356,Intel Core i7,256,0,0,Intel,Other/No OS/Linux,130946
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,256,0,0,Nvidia,Windows,94821
HP,Notebook,4,1.64,0,0,111.93520355955211,Other Intel Processor,0,500,0,Intel,Windows,61813
Dell,Gaming,8,2.65,0,0,146.86047800548656,Intel Core i5,0,0,0,Nvidia,Windows,85761
HP,Ultrabook,4,1.26,0,0,183.5755975068582,Intel Core i5,0,500,0,Intel,Windows,139079
HP,Notebook,4,1.48,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Windows,143688
HP,Ultrabook,8,1.54,0,0,157.3505121487356,Intel Core i7,256,0,0,Intel,Windows,170547
HP,Notebook,4,1.49,0,0,120.54560383336381,Other Intel Processor,0,500,0,Intel,Windows,72296
Toshiba,Notebook,8,1.5,0,0,120.54560383336381,Intel Core i5,256,0,0,Intel,Windows,109347
HP,Notebook,4,2.04,0,0,104.47285665558198,Other Intel Processor,256,0,0,Intel,Windows,69583
Lenovo,Notebook,16,2.4,0,1,259.1655494214469,Intel Core i7,512,0,0,Nvidia,Other/No OS/Linux,268218
Toshiba,Notebook,8,1.47,0,1,157.3505121487356,Intel Core i5,256,0,0,Intel,Windows,134651
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i7,256,0,0,Intel,Windows,201434
Dell,2 in 1 Convertible,4,2.08,0,1,146.86047800548656,Other Intel Processor,0,0,0,Intel,Windows,71933
Toshiba,Ultrabook,8,1.2,0,0,169.45439769863833,Intel Core i5,256,0,0,Intel,Windows,143688
HP,Notebook,8,1.11,0,1,169.45439769863833,Intel Core i5,256,0,0,Intel,Windows,103835
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i7,256,0,0,Nvidia,Windows,107127
Dell,Notebook,8,2.09,0,0,146.86047800548656,Intel Core i5,0,500,0,Intel,Windows,94566
HP,Ultrabook,4,1.26,0,0,130.59107081947747,Intel Core i5,256,0,0,Intel,Windows,140886
HP,Notebook,4,2.31,0,0,111.93520355955211,Intel Core i5,0,500,0,Intel,Windows,107449
HP,Notebook,4,1.95,0,0,111.93520355955211,Intel Core i5,0,500,0,Intel,Windows,95792
Dell,Ultrabook,8,1.29,0,0,282.4239961643972,Intel Core i5,256,0,0,Intel,Windows,146760
HP,Notebook,8,2.63,0,0,129.58277471072344,Intel Core i5,256,0,0,Nvidia,Windows,97599
HP,Notebook,4,1.64,0,0,111.93520355955211,Intel Core i5,256,0,0,Intel,Windows,87930
Acer,Notebook,6,2.1,0,0,104.47285665558198,AMD Processor,0,0,0,AMD,Windows,36961
MSI,Gaming,8,2.7,0,0,129.58277471072344,Intel Core i7,128,0,0,Nvidia,Windows,107702
HP,Notebook,8,1.95,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,107992
HP,Notebook,8,1.84,0,0,146.86047800548656,Intel Core i7,256,0,0,Intel,Windows,111063
HP,Ultrabook,8,1.26,0,0,183.5755975068582,Intel Core i7,256,0,0,Intel,Windows,121909
HP,Notebook,4,2.04,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Windows,67054
Toshiba,Ultrabook,8,1.47,0,1,157.3505121487356,Intel Core i7,256,0,0,Intel,Windows,155888
Dell,Notebook,8,2.09,0,0,146.86047800548656,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,96058
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Windows,91319
Lenovo,2 in 1 Convertible,4,1.8,0,1,146.86047800548656,Intel Core i7,256,0,0,Intel,Windows,76543
Vero,Notebook,2,1.45,0,0,111.93520355955211,Other Intel Processor,0,0,32,Intel,Windows,19049
Toshiba,Notebook,16,2.4,0,1,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,128777
Lenovo,Notebook,8,2.3,0,0,146.86047800548656,Intel Core i5,256,0,0,Intel,Windows,94852
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,0,500,0,Intel,Windows,90370
HP,Notebook,8,1.84,0,0,146.86047800548656,Intel Core i5,256,500,0,Intel,Windows,190078
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,132753
MSI,Gaming,16,3.78,0,1,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,139679
Lenovo,Gaming,16,4.6,0,1,129.58277471072344,Intel Core i7,128,0,0,Nvidia,Windows,206946
Asus,Netbook,4,1.2,0,0,142.46298634852087,Other Intel Processor,0,0,16,Intel,Other/No OS/Linux,26017
Lenovo,Notebook,16,1.1,0,1,209.8006828649808,Intel Core i7,256,0,0,Intel,Other/No OS/Linux,236769
HP,Notebook,8,1.91,0,1,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Windows,88472
Dell,2 in 1 Convertible,8,2.3,0,1,146.86047800548656,Intel Core i5,256,0,0,Intel,Windows,98864
HP,Notebook,4,2.04,0,0,104.47285665558198,Intel Core i5,256,0,0,Intel,Windows,88472
Dell,Ultrabook,16,1.2,0,0,282.4239961643972,Intel Core i7,0,0,0,Intel,Windows,203693
HP,Notebook,4,2.31,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Windows,63724
HP,Notebook,4,1.96,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,45094
Acer,Notebook,8,2.4,0,0,104.47285665558198,AMD Processor,0,0,0,AMD,Windows,40576
Dell,2 in 1 Convertible,12,1.6,0,1,169.45439769863833,Intel Core i7,256,0,0,Intel,Windows,117390
MSI,Gaming,16,2.94,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,164383
HP,Notebook,8,2.04,0,0,146.86047800548656,Intel Core i7,256,0,0,Intel,Windows,96695
Asus,Gaming,16,4.0,0,1,129.58277471072344,Intel Core i7,0,0,0,Nvidia,Other/No OS/Linux,90189
Dell,Notebook,4,2.25,0,0,146.86047800548656,Intel Core i5,0,0,0,Intel,Windows,50516
Dell,Notebook,16,2.32,0,0,146.86047800548656,Intel Core i7,0,0,0,AMD,Windows,89465
MSI,Gaming,16,1.8,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,174323
Dell,Ultrabook,8,1.29,0,0,169.45439769863833,Intel Core i7,256,0,0,Intel,Windows,131759
Asus,Gaming,64,3.58,0,1,129.58277471072344,Intel Core i7,0,0,0,Nvidia,Windows,359220
Dell,2 in 1 Convertible,8,1.62,0,0,169.45439769863833,Intel Core i7,256,0,0,Intel,Windows,72116
Dell,Gaming,16,3.21,0,0,293.7209560109731,Intel Core i7,256,0,0,Nvidia,Windows,120101
Apple,Ultrabook,8,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,256,Intel,Other/No OS/Linux,117481
Dell,Notebook,4,2.06,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Windows,43556
HP,Notebook,4,2.31,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Windows,108353
HP,Ultrabook,8,1.26,0,0,183.5755975068582,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,108353
HP,Notebook,8,1.49,0,0,169.45439769863833,Intel Core i7,256,0,0,Intel,Windows,98503
Lenovo,Ultrabook,8,1.3,0,1,183.5755975068582,Intel Core i7,256,0,0,Intel,Windows,154848
Lenovo,Notebook,8,3.0,0,0,107.98564559226952,Intel Core i5,0,0,0,AMD,Windows,59553
Lenovo,Notebook,4,2.3,0,1,146.86047800548656,Intel Core i5,0,0,0,Nvidia,Windows,88291
MSI,Gaming,16,3.78,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,225834
Lenovo,Notebook,4,2.1,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Windows,48799
HP,Notebook,4,2.31,0,0,146.86047800548656,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,84947
Lenovo,Ultrabook,8,0.99,0,1,244.7674633424776,Other Intel Processor,512,0,0,Intel,Windows,126427
Lenovo,Gaming,32,4.6,0,1,129.58277471072344,Intel Core i7,512,0,0,Nvidia,Windows,292798
Lenovo,2 in 1 Convertible,4,0.69,0,1,226.4155471693585,Other Intel Processor,0,0,64,Intel,Windows,58403
HP,Ultrabook,16,1.3,0,1,338.90879539727666,Intel Core i7,512,0,0,Intel,Windows,185168
Dell,Notebook,8,2.18,0,0,146.86047800548656,Intel Core i5,256,0,0,Intel,Windows,67777
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,93170
HP,Workstation,8,1.9,0,0,146.86047800548656,Intel Core i7,256,0,0,AMD,Other/No OS/Linux,135103
Lenovo,Notebook,8,1.7,0,0,157.3505121487356,Intel Core i5,180,0,0,Intel,Other/No OS/Linux,108353
HP,Notebook,4,1.29,0,0,282.4239961643972,Other Intel Processor,0,0,32,Intel,Other/No OS/Linux,55577
Acer,Notebook,4,2.4,0,0,104.47285665558198,AMD Processor,0,500,0,AMD,Windows,34973
Dell,Notebook,4,2.2,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Other/No OS/Linux,35559
HP,Notebook,4,1.86,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Other/No OS/Linux,31267
Asus,Gaming,8,2.7,0,1,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,144501
Dell,Ultrabook,4,1.4,0,1,169.45439769863833,Intel Core i5,256,0,0,AMD,Windows,73954
HP,Netbook,4,2.4,0,0,130.59107081947747,Intel Core i5,128,0,0,Intel,Other/No OS/Linux,144501
Acer,Notebook,8,2.4,0,0,146.86047800548656,Intel Core i5,256,0,0,Nvidia,Windows,72205
Dell,Notebook,8,2.36,0,0,146.86047800548656,Intel Core i5,0,0,0,AMD,Windows,57728
MSI,Gaming,8,2.6,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,144501
HP,Notebook,4,1.96,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Windows,45185
Asus,Gaming,16,4.3,0,1,129.58277471072344,Intel Core i7,128,0,0,Nvidia,Windows,207760
Dell,Ultrabook,4,1.5,0,0,130.59107081947747,Other Intel Processor,0,500,0,Intel,Other/No OS/Linux,102583
Dell,Ultrabook,4,1.5,0,0,130.59107081947747,Other Intel Processor,128,0,0,Intel,Other/No OS/Linux,105459
Acer,Notebook,4,2.2,0,0,104.47285665558198,Other Intel Processor,16,0,0,Intel,Other/No OS/Linux,18887
HP,Workstation,8,3.0,0,1,129.58277471072344,Intel Core i7,0,0,0,AMD,Other/No OS/Linux,261982
Lenovo,Gaming,16,2.4,0,0,146.86047800548656,Intel Core i7,512,0,0,Nvidia,Windows,108353
Dell,Ultrabook,8,1.5,0,0,130.59107081947747,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,127701
MSI,Gaming,8,2.9,0,0,129.58277471072344,Intel Core i7,128,0,0,Nvidia,Windows,136566
Lenovo,2 in 1 Convertible,4,2.1,0,1,146.86047800548656,Intel Core i5,256,0,0,Intel,Windows,78350
HP,Notebook,4,2.1,0,0,146.86047800548656,AMD Processor,0,0,0,AMD,Windows,35967
Asus,Gaming,16,2.59,0,1,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,121005
HP,Notebook,8,1.16,0,0,282.4239961643972,Other Intel Processor,256,0,0,Intel,Windows,153538
Dell,Notebook,4,2.24,0,0,104.47285665558198,Intel Core i5,0,500,0,AMD,Other/No OS/Linux,69508
Lenovo,Notebook,4,2.1,0,0,104.47285665558198,Other Intel Processor,128,0,0,Intel,Windows,38768
HP,Ultrabook,8,1.16,0,0,169.45439769863833,Intel Core i7,512,0,0,Intel,Windows,177938
Lenovo,2 in 1 Convertible,4,0.69,0,1,226.4155471693585,Other Intel Processor,0,0,64,Intel,Other/No OS/Linux,49613
Dell,Ultrabook,8,1.23,0,0,169.45439769863833,Intel Core i7,256,0,0,Intel,Windows,124620
Lenovo,Gaming,16,4.6,0,1,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,248516
Razer,Ultrabook,8,1.25,0,0,367.1511950137164,Intel Core i7,256,0,0,Intel,Windows,92990
Toshiba,Ultrabook,16,1.05,0,0,169.45439769863833,Intel Core i7,512,0,0,Intel,Windows,201163
Asus,Gaming,8,3.52,0,0,129.58277471072344,Intel Core i7,128,0,0,Nvidia,Windows,118609
Vero,Notebook,4,1.35,0,0,169.45439769863833,Other Intel Processor,0,0,32,Intel,Windows,17712
HP,Notebook,8,1.16,0,0,169.45439769863833,Intel Core i5,256,0,0,Intel,Windows,152725
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,136729
Dell,Notebook,4,2.09,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,47320
Asus,Notebook,4,2.0,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Windows,39310
Lenovo,2 in 1 Convertible,8,1.8,0,1,157.3505121487356,Intel Core i7,256,0,0,Intel,Windows,150827
Lenovo,2 in 1 Convertible,4,0.69,0,1,226.4155471693585,Other Intel Processor,0,0,64,Intel,Windows,43287
HP,Ultrabook,8,1.26,0,0,130.59107081947747,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,171251
Lenovo,Gaming,8,2.4,0,1,146.86047800548656,Intel Core i5,128,0,0,Nvidia,Other/No OS/Linux,89375
HP,Gaming,8,3.35,0,1,129.58277471072344,Intel Core i5,128,0,0,Nvidia,Windows,102027
HP,Notebook,8,2.04,0,0,104.47285665558198,Intel Core i7,0,0,0,Intel,Windows,56842
Lenovo,2 in 1 Convertible,8,1.8,0,1,157.3505121487356,Intel Core i7,512,0,0,Nvidia,Other/No OS/Linux,185292
Asus,Notebook,4,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,32,Intel,Windows,25122
HP,Ultrabook,8,1.84,0,0,146.86047800548656,Intel Core i7,256,0,0,Intel,Windows,67958
Acer,Notebook,4,2.23,0,0,146.86047800548656,Intel Core i5,0,0,0,Nvidia,Windows,55667
Lenovo,Notebook,16,2.5,0,0,146.86047800548656,Intel Core i7,0,0,0,AMD,Windows,99316
HP,Workstation,8,3.0,0,1,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Other/No OS/Linux,356907
Dell,Notebook,8,2.5,0,0,104.47285665558198,Intel Core i5,0,0,0,AMD,Windows,70850
MSI,Gaming,16,3.78,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,216797
HP,Ultrabook,8,1.88,0,0,146.86047800548656,Intel Core i7,256,0,0,Intel,Other/No OS/Linux,196258
Lenovo,2 in 1 Convertible,16,2.8,0,1,209.8006828649808,Intel Core i7,512,0,0,Intel,Windows,220502
MSI,Gaming,8,2.4,0,0,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,103274
HP,2 in 1 Convertible,8,1.48,0,0,169.45439769863833,Intel Core i5,256,0,0,Intel,Windows,147212
HP,Workstation,8,2.59,0,1,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Other/No OS/Linux,201434
HP,2 in 1 Convertible,8,1.48,0,0,225.93919693151778,Intel Core i7,256,0,0,Intel,Windows,162575
HP,Workstation,8,2.0,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Other/No OS/Linux,171612
HP,Ultrabook,8,1.26,0,0,183.5755975068582,Intel Core i7,256,0,0,Intel,Other/No OS/Linux,207575
Dell,Notebook,8,2.18,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,91264
HP,Notebook,8,1.88,0,0,146.86047800548656,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,142694
Lenovo,2 in 1 Convertible,8,1.27,0,1,209.8006828649808,Intel Core i7,256,0,0,Intel,Windows,211375
Lenovo,Notebook,4,1.9,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Other/No OS/Linux,30635
HP,Notebook,4,1.86,0,0,104.47285665558198,AMD Processor,0,500,0,AMD,Windows,26839
Lenovo,Notebook,8,2.32,0,0,146.86047800548656,Intel Core i5,0,0,0,AMD,Other/No OS/Linux,54131
Dell,Gaming,8,2.62,0,0,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Windows,108353
Dell,Notebook,8,2.04,0,1,293.7209560109731,Intel Core i5,256,0,0,Nvidia,Windows,203393
HP,Notebook,4,1.91,0,0,146.86047800548656,AMD Processor,256,0,0,AMD,Windows,43277
MSI,Gaming,16,2.7,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,134904
Lenovo,Ultrabook,12,1.4,0,0,157.3505121487356,Intel Core i7,512,0,0,Intel,Other/No OS/Linux,207760
Lenovo,Notebook,8,2.5,0,0,146.86047800548656,Intel Core i5,0,0,0,AMD,Windows,71255
HP,2 in 1 Convertible,8,1.48,0,0,225.93919693151778,Intel Core i7,512,0,0,Intel,Windows,184445
Lenovo,Ultrabook,8,1.7,0,0,157.3505121487356,Intel Core i7,256,0,0,Intel,Other/No OS/Linux,135464
MSI,Gaming,16,1.7,0,0,157.3505121487356,Intel Core i7,256,0,0,Nvidia,Windows,159864
HP,Gaming,8,2.62,0,1,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Windows,81242
Lenovo,Notebook,8,2.2,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Windows,41479
HP,Notebook,4,2.1,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,43105
Dell,Gaming,8,2.62,0,0,293.7209560109731,Intel Core i7,128,0,0,Nvidia,Windows,135374
Lenovo,Notebook,8,1.95,0,1,146.86047800548656,Intel Core i5,256,0,0,Intel,Windows,125614
Lenovo,Notebook,4,2.2,0,0,146.86047800548656,Other Intel Processor,0,0,0,Nvidia,Windows,42293
HP,Notebook,2,1.44,0,0,111.93520355955211,Other Intel Processor,0,0,32,Intel,Windows,22502
MSI,Gaming,8,2.2,0,1,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Windows,75820
HP,Notebook,8,1.96,0,0,146.86047800548656,Intel Core i7,256,0,0,Intel,Windows,61361
HP,Notebook,16,2.1,0,0,146.86047800548656,Intel Core i7,512,0,0,Intel,Windows,104738
Asus,Notebook,4,2.2,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Windows,33346
Lenovo,Notebook,4,2.1,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,35967
Lenovo,Notebook,8,2.2,0,0,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Other/No OS/Linux,64072
Asus,Notebook,4,2.0,0,0,157.3505121487356,Other Intel Processor,256,0,0,Intel,Windows,69494
Lenovo,Notebook,4,2.32,0,0,146.86047800548656,Intel Core i7,0,0,0,Intel,Other/No OS/Linux,74555
Lenovo,Gaming,16,3.31,0,1,146.86047800548656,Intel Core i7,512,0,0,Nvidia,Windows,117932
MSI,Gaming,16,1.91,0,0,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,194600
HP,Notebook,4,2.07,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Windows,58740
Lenovo,2 in 1 Convertible,8,1.36,0,1,209.8006828649808,Intel Core i5,256,0,0,Intel,Windows,147935
Lenovo,Ultrabook,6,1.54,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,75097
Dell,Notebook,8,1.98,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Other/No OS/Linux,80882
Acer,Notebook,4,2.1,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Windows,30093
HP,Notebook,6,2.18,0,1,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Windows,72205
Asus,Gaming,8,2.591,0,1,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,82146
Dell,2 in 1 Convertible,16,2.09,0,0,146.86047800548656,Intel Core i7,512,0,0,Intel,Windows,106546
Acer,Notebook,4,2.23,0,0,146.86047800548656,Intel Core i5,256,0,0,Nvidia,Windows,62445
Dell,Ultrabook,8,1.23,0,0,282.4239961643972,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,99316
Acer,Gaming,16,4.2,0,1,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,234871
Lenovo,Gaming,8,2.4,0,1,146.86047800548656,Intel Core i5,0,0,0,Nvidia,Windows,74013
HP,Notebook,4,1.86,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Windows,43829
Apple,Ultrabook,8,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,256,Intel,Other/No OS/Linux,105100
Dell,2 in 1 Convertible,8,1.6,0,1,169.45439769863833,Intel Core i5,256,0,0,Intel,Windows,108353
HP,Notebook,12,2.21,0,1,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,119920
Lenovo,Notebook,4,1.9,0,0,104.47285665558198,Other Intel Processor,0,0,0,AMD,Other/No OS/Linux,33256
Asus,Gaming,16,4.3,0,1,129.58277471072344,Intel Core i7,512,0,0,Nvidia,Windows,194295
Acer,Notebook,4,2.1,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Other/No OS/Linux,24580
MSI,Gaming,16,2.43,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,185159
Dell,Notebook,4,2.3,0,0,104.47285665558198,Other Intel Processor,128,0,0,AMD,Windows,45094
Lenovo,Notebook,8,2.2,0,0,104.47285665558198,Intel Core i7,0,500,0,Nvidia,Other/No OS/Linux,56842
Dell,2 in 1 Convertible,16,2.0,0,0,146.86047800548656,Intel Core i7,512,0,0,Intel,Windows,116125
Dell,Ultrabook,16,1.2,0,0,282.4239961643972,Intel Core i7,512,0,0,Intel,Windows,242191
Asus,Gaming,8,2.2,0,0,146.86047800548656,Intel Core i7,0,0,0,Nvidia,Windows,105642
Dell,Notebook,8,2.36,0,0,146.86047800548656,Intel Core i5,256,0,0,AMD,Windows,80338
HP,Notebook,8,1.91,0,0,104.47285665558198,Intel Core i5,256,0,0,Intel,Windows,52324
Lenovo,Notebook,4,2.2,0,0,104.47285665558198,AMD Processor,0,500,0,AMD,Windows,27020
Acer,Notebook,8,3.3,0,0,107.98564559226952,Other Intel Processor,0,0,0,Nvidia,Windows,56842
Asus,Gaming,16,2.2,0,0,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,221316
Apple,Ultrabook,8,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,512,Intel,Other/No OS/Linux,115583
Asus,Notebook,16,2.2,0,0,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,158057
MSI,Gaming,16,2.43,0,1,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,176130
Dell,2 in 1 Convertible,8,2.191,0,1,146.86047800548656,Intel Core i5,256,0,0,Intel,Windows,90279
Asus,Gaming,16,2.9,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,176131
Acer,Netbook,2,1.3,0,0,142.46298634852087,Other Intel Processor,32,0,0,Intel,Other/No OS/Linux,15724
Acer,Notebook,4,3.3,0,0,107.98564559226952,Other Intel Processor,0,0,0,Nvidia,Windows,54041
Lenovo,Notebook,8,2.8,0,0,107.98564559226952,Intel Core i5,0,0,0,Intel,Other/No OS/Linux,48709
Lenovo,Gaming,8,2.6,0,1,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,114950
Acer,2 in 1 Convertible,8,1.2,0,1,157.3505121487356,Intel Core i7,256,0,0,Intel,Windows,103835
Lenovo,Notebook,8,2.3,0,1,146.86047800548656,Intel Core i7,256,0,0,Intel,Windows,138175
MSI,Gaming,8,2.2,0,0,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,133396
HP,Notebook,6,2.1,0,0,146.86047800548656,AMD Processor,0,0,0,AMD,Windows,47805
Dell,Ultrabook,8,1.26,0,0,183.5755975068582,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,154837
Dell,2 in 1 Convertible,4,2.08,0,0,146.86047800548656,Other Intel Processor,0,500,0,Intel,Windows,45998
Asus,Notebook,4,2.65,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Windows,27924
Dell,Ultrabook,8,1.29,0,0,282.4239961643972,Intel Core i7,256,0,0,Intel,Windows,133476
Dell,Notebook,4,2.18,0,0,104.47285665558198,Intel Core i5,0,0,0,Intel,Other/No OS/Linux,47160
Lenovo,Gaming,16,2.6,0,1,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,92990
MSI,Gaming,8,2.2,0,0,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,103835
Lenovo,Netbook,16,1.3,0,1,183.5755975068582,Intel Core i7,512,0,0,Intel,Windows,149110
Razer,Gaming,16,1.95,0,0,157.3505121487356,Intel Core i7,0,0,0,Nvidia,Windows,316204
Dell,Notebook,8,2.3,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Windows,42384
MSI,Gaming,16,2.7,0,0,129.58277471072344,Intel Core i7,256,0,0,Nvidia,Windows,144411
Apple,Ultrabook,4,1.08,0,0,142.46298634852087,Intel Core i5,0,0,256,Intel,Other/No OS/Linux,86664
HP,Notebook,4,2.1,0,0,146.86047800548656,Other Intel Processor,0,0,0,Intel,Windows,43196
HP,Ultrabook,8,1.54,0,0,209.8006828649808,Intel Core i7,256,0,0,Intel,Other/No OS/Linux,198650
Dell,Notebook,4,2.24,0,0,104.47285665558198,Intel Core i5,0,500,0,Intel,Other/No OS/Linux,66602
MSI,Gaming,8,2.3,0,0,146.86047800548656,Intel Core i7,128,0,0,Nvidia,Windows,105642
Lenovo,Notebook,16,1.4,0,1,169.45439769863833,Intel Core i7,512,0,0,Intel,Windows,135464
Lenovo,Notebook,6,2.2,0,0,146.86047800548656,AMD Processor,256,0,0,AMD,Windows,54002
Asus,Ultrabook,8,1.45,0,0,169.45439769863833,Intel Core i7,256,0,0,Intel,Windows,115673
Acer,Notebook,4,2.4,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Other/No OS/Linux,32695
Dell,2 in 1 Convertible,16,2.77,0,0,129.58277471072344,Intel Core i7,512,0,0,Nvidia,Windows,162575
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,99406
Asus,Gaming,16,2.5,0,1,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,144592
Dell,Notebook,4,1.6,0,0,111.93520355955211,Intel Core i5,0,500,0,Intel,Windows,79073
Asus,Gaming,16,2.34,0,1,146.86047800548656,Intel Core i7,256,0,0,Nvidia,Windows,210110
Lenovo,Notebook,8,2.3,0,1,146.86047800548656,Intel Core i5,256,0,0,Intel,Other/No OS/Linux,51782
Dell,2 in 1 Convertible,8,1.24,0,0,282.4239961643972,Intel Core i5,256,0,0,Intel,Windows,163840
Dell,Notebook,4,2.2,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Other/No OS/Linux,29279
HP,Notebook,4,1.86,0,0,104.47285665558198,AMD Processor,0,500,0,AMD,Windows,36057
Lenovo,Notebook,6,2.4,0,0,146.86047800548656,Other Intel Processor,128,0,0,Nvidia,Windows,51420
Lenovo,Notebook,8,1.9,0,1,157.3505121487356,Intel Core i5,256,0,0,Intel,Windows,96876
Dell,Notebook,4,2.2,0,0,104.47285665558198,Other Intel Processor,0,500,0,Intel,Windows,40123
Asus,Notebook,4,2.0,0,0,104.47285665558198,Other Intel Processor,0,0,0,Intel,Windows,30635
Asus,Gaming,16,4.0,0,1,129.58277471072344,Intel Core i7,128,0,0,Nvidia,Windows,171703
